bioguide_id,crp_id,cand_name,cycle,sector_name,indivs,pacs,totals
C000560,N00005601,Tom Coburn (R),2012,Lawyers & Lobbyists,132450,54618,187068
C000560,N00005601,Tom Coburn (R),2012,Transportation,9700,57000,66700
C000560,N00005601,Tom Coburn (R),2012,Misc Business,92150,109900,202050
C000560,N00005601,Tom Coburn (R),2012,Labor,0,6000,6000
C000560,N00005601,Tom Coburn (R),2012,Ideology/Single-Issue,117445,167820,285265
C000560,N00005601,Tom Coburn (R),2012,Other,109900,0,109900
B000213,N00005656,Joe Barton (R),2012,Agribusiness,8300,22547,30847
B000213,N00005656,Joe Barton (R),2012,Communic/Electronics,23050,75600,98650
B000213,N00005656,Joe Barton (R),2012,Construction,18050,5500,23550
B000213,N00005656,Joe Barton (R),2012,Defense,2500,13000,15500
B000213,N00005656,Joe Barton (R),2012,Energy/Nat Resource,75600,264500,340100
B000213,N00005656,Joe Barton (R),2012,Finance/Insur/RealEst,61150,57500,118650
B000213,N00005656,Joe Barton (R),2012,Health,50400,108800,159200
B000213,N00005656,Joe Barton (R),2012,Lawyers & Lobbyists,38192,35750,73942
B000213,N00005656,Joe Barton (R),2012,Transportation,10750,50500,61250
B000213,N00005656,Joe Barton (R),2012,Misc Business,87450,88353,175803
B000213,N00005656,Joe Barton (R),2012,Labor,0,1300,1300
B000213,N00005656,Joe Barton (R),2012,Ideology/Single-Issue,2000,19600,21600
B000213,N00005656,Joe Barton (R),2012,Other,23100,0,23100
B000755,N00005883,Kevin Brady (R),2012,Agribusiness,1000,83897,84897
B000755,N00005883,Kevin Brady (R),2012,Communic/Electronics,2750,74000,76750
B000755,N00005883,Kevin Brady (R),2012,Construction,7500,29000,36500
B000755,N00005883,Kevin Brady (R),2012,Defense,0,24000,24000
B000755,N00005883,Kevin Brady (R),2012,Energy/Nat Resource,15665,185500,201165
B000755,N00005883,Kevin Brady (R),2012,Finance/Insur/RealEst,28350,282439,310789
B000755,N00005883,Kevin Brady (R),2012,Health,37200,164250,201450
B000755,N00005883,Kevin Brady (R),2012,Lawyers & Lobbyists,47700,31318,79018
B000755,N00005883,Kevin Brady (R),2012,Transportation,18500,55999,74499
B000755,N00005883,Kevin Brady (R),2012,Misc Business,31967,144250,176217
B000755,N00005883,Kevin Brady (R),2012,Labor,0,4500,4500
B000755,N00005883,Kevin Brady (R),2012,Ideology/Single-Issue,1500,12500,14000
B000755,N00005883,Kevin Brady (R),2012,Other,11400,2500,13900
B001261,N00006236,John A Barrasso (R),2012,Agribusiness,48700,118000,166700
B001261,N00006236,John A Barrasso (R),2012,Communic/Electronics,90600,177500,268100
B001261,N00006236,John A Barrasso (R),2012,Construction,70983,126250,197233
B001261,N00006236,John A Barrasso (R),2012,Defense,10500,76000,86500
B001261,N00006236,John A Barrasso (R),2012,Energy/Nat Resource,385897,760150,1146047
B001261,N00006236,John A Barrasso (R),2012,Finance/Insur/RealEst,430825,462304,893129
B001261,N00006236,John A Barrasso (R),2012,Health,641526,684539,1326065
B001261,N00006236,John A Barrasso (R),2012,Lawyers & Lobbyists,331529,73125,404654
B001261,N00006236,John A Barrasso (R),2012,Transportation,60152,184749,244901
B001261,N00006236,John A Barrasso (R),2012,Misc Business,233387,345498,578885
B001261,N00006236,John A Barrasso (R),2012,Labor,0,32500,32500
B001261,N00006236,John A Barrasso (R),2012,Ideology/Single-Issue,116459,540674,657133
B001261,N00006236,John A Barrasso (R),2012,Other,228584,4500,233084
C000880,N00006267,Mike Crapo (R),2012,Agribusiness,83164,219135,302299
C000880,N00006267,Mike Crapo (R),2012,Communic/Electronics,25250,132312,157562
C000880,N00006267,Mike Crapo (R),2012,Construction,50020,84500,134520
C000880,N00006267,Mike Crapo (R),2012,Defense,1000,39000,40000
C000880,N00006267,Mike Crapo (R),2012,Energy/Nat Resource,71906,213902,285808
C000880,N00006267,Mike Crapo (R),2012,Finance/Insur/RealEst,460593,903065,1363658
C000880,N00006267,Mike Crapo (R),2012,Health,86444,423421,509865
C000880,N00006267,Mike Crapo (R),2012,Lawyers & Lobbyists,245418,75991,321409
C000880,N00006267,Mike Crapo (R),2012,Transportation,14550,105477,120027
C000880,N00006267,Mike Crapo (R),2012,Misc Business,118967,204880,323847
C000880,N00006267,Mike Crapo (R),2012,Labor,0,11750,11750
C000880,N00006267,Mike Crapo (R),2012,Ideology/Single-Issue,49450,207350,256800
C000880,N00006267,Mike Crapo (R),2012,Other,144877,0,144877
B000711,N00006692,Barbara Boxer (D),2012,Agribusiness,112400,107300,219700
B000711,N00006692,Barbara Boxer (D),2012,Communic/Electronics,1616893,244031,1860924
B000711,N00006692,Barbara Boxer (D),2012,Construction,238429,187866,426295
B000711,N00006692,Barbara Boxer (D),2012,Defense,14400,11500,25900
B000711,N00006692,Barbara Boxer (D),2012,Energy/Nat Resource,178600,154399,332999
B000711,N00006692,Barbara Boxer (D),2012,Finance/Insur/RealEst,1571246,95941,1667187
B000711,N00006692,Barbara Boxer (D),2012,Health,611840,126200,738040
B000711,N00006692,Barbara Boxer (D),2012,Lawyers & Lobbyists,2396670,156968,2553638
B000711,N00006692,Barbara Boxer (D),2012,Transportation,80099,156558,236657
B000711,N00006692,Barbara Boxer (D),2012,Misc Business,1267534,114702,1382236
B000711,N00006692,Barbara Boxer (D),2012,Labor,13950,414600,428550
B000711,N00006692,Barbara Boxer (D),2012,Ideology/Single-Issue,2238102,675171,2913273
B000711,N00006692,Barbara Boxer (D),2012,Other,2365320,4500,2369820
C000059,N00007099,Ken Calvert (R),2012,Agribusiness,28400,34000,62400
C000059,N00007099,Ken Calvert (R),2012,Communic/Electronics,11350,38000,49350
C000059,N00007099,Ken Calvert (R),2012,Construction,67450,44000,111450
C000059,N00007099,Ken Calvert (R),2012,Defense,3150,107500,110650
C000059,N00007099,Ken Calvert (R),2012,Energy/Nat Resource,7675,47500,55175
C000059,N00007099,Ken Calvert (R),2012,Finance/Insur/RealEst,66015,44500,110515
C000059,N00007099,Ken Calvert (R),2012,Health,21215,32100,53315
C000059,N00007099,Ken Calvert (R),2012,Lawyers & Lobbyists,73851,8750,82601
C000059,N00007099,Ken Calvert (R),2012,Transportation,15470,65500,80970
C000059,N00007099,Ken Calvert (R),2012,Misc Business,92368,46441,138809
C000059,N00007099,Ken Calvert (R),2012,Labor,0,10000,10000
C000059,N00007099,Ken Calvert (R),2012,Ideology/Single-Issue,23600,34350,57950
C000059,N00007099,Ken Calvert (R),2012,Other,39300,0,39300
C001036,N00007232,Lois Capps (D),2012,Agribusiness,12250,2750,15000
C001036,N00007232,Lois Capps (D),2012,Communic/Electronics,138875,85000,223875
C001036,N00007232,Lois Capps (D),2012,Construction,10496,1500,11996
C001036,N00007232,Lois Capps (D),2012,Defense,2900,15500,18400
C001036,N00007232,Lois Capps (D),2012,Energy/Nat Resource,8000,16500,24500
C001036,N00007232,Lois Capps (D),2012,Finance/Insur/RealEst,115635,46000,161635
C001036,N00007232,Lois Capps (D),2012,Health,93725,286500,380225
C001036,N00007232,Lois Capps (D),2012,Lawyers & Lobbyists,141428,36750,178178
C001036,N00007232,Lois Capps (D),2012,Transportation,3250,6500,9750
C001036,N00007232,Lois Capps (D),2012,Misc Business,115619,43500,159119
C001036,N00007232,Lois Capps (D),2012,Labor,4500,251500,256000
C001036,N00007232,Lois Capps (D),2012,Ideology/Single-Issue,308801,334186,642987
C001036,N00007232,Lois Capps (D),2012,Other,429426,1000,430426
B000574,N00007727,Earl Blumenauer (D),2012,Agribusiness,4623,10250,14873
B000574,N00007727,Earl Blumenauer (D),2012,Communic/Electronics,14125,22250,36375
B000574,N00007727,Earl Blumenauer (D),2012,Construction,31460,110000,141460
B000574,N00007727,Earl Blumenauer (D),2012,Defense,0,7000,7000
B000574,N00007727,Earl Blumenauer (D),2012,Energy/Nat Resource,17900,37255,55155
B000574,N00007727,Earl Blumenauer (D),2012,Finance/Insur/RealEst,84869,85000,169869
B000574,N00007727,Earl Blumenauer (D),2012,Health,12815,141750,154565
B000574,N00007727,Earl Blumenauer (D),2012,Lawyers & Lobbyists,45550,27500,73050
B000574,N00007727,Earl Blumenauer (D),2012,Transportation,20975,89145,110120
B000574,N00007727,Earl Blumenauer (D),2012,Misc Business,89895,66206,156101
B000574,N00007727,Earl Blumenauer (D),2012,Labor,0,152750,152750
B000574,N00007727,Earl Blumenauer (D),2012,Ideology/Single-Issue,14900,27300,42200
B000574,N00007727,Earl Blumenauer (D),2012,Other,32345,0,32345
C000127,N00007836,Maria Cantwell (D),2012,Agribusiness,83633,9000,92633
C000127,N00007836,Maria Cantwell (D),2012,Communic/Electronics,467246,9512,476758
C000127,N00007836,Maria Cantwell (D),2012,Construction,96973,3000,99973
C000127,N00007836,Maria Cantwell (D),2012,Defense,39475,1500,40975
C000127,N00007836,Maria Cantwell (D),2012,Energy/Nat Resource,337189,13000,350189
C000127,N00007836,Maria Cantwell (D),2012,Finance/Insur/RealEst,869054,13000,882054
C000127,N00007836,Maria Cantwell (D),2012,Health,465710,28500,494210
C000127,N00007836,Maria Cantwell (D),2012,Lawyers & Lobbyists,1350634,8250,1358884
C000127,N00007836,Maria Cantwell (D),2012,Transportation,177740,25000,202740
C000127,N00007836,Maria Cantwell (D),2012,Misc Business,785784,8500,794284
C000127,N00007836,Maria Cantwell (D),2012,Labor,6650,21200,27850
C000127,N00007836,Maria Cantwell (D),2012,Ideology/Single-Issue,410108,65937,476045
C000127,N00007836,Maria Cantwell (D),2012,Other,1042339,0,1042339
C000071,N00008086,Dave Camp (R),2012,Agribusiness,10750,209750,220500
C000071,N00008086,Dave Camp (R),2012,Communic/Electronics,19500,133121,152621
C000071,N00008086,Dave Camp (R),2012,Construction,15000,109000,124000
C000071,N00008086,Dave Camp (R),2012,Defense,0,47500,47500
C000071,N00008086,Dave Camp (R),2012,Energy/Nat Resource,90800,392800,483600
C000071,N00008086,Dave Camp (R),2012,Finance/Insur/RealEst,320633,686758,1007391
C000071,N00008086,Dave Camp (R),2012,Health,144929,779900,924829
C000071,N00008086,Dave Camp (R),2012,Lawyers & Lobbyists,205350,89756,295106
C000071,N00008086,Dave Camp (R),2012,Transportation,54675,174549,229224
C000071,N00008086,Dave Camp (R),2012,Misc Business,150011,447732,597743
C000071,N00008086,Dave Camp (R),2012,Labor,0,18500,18500
C000071,N00008086,Dave Camp (R),2012,Ideology/Single-Issue,6700,46300,53000
C000071,N00008086,Dave Camp (R),2012,Other,51195,6200,57395
B000013,N00008091,Spencer Bachus (R),2012,Agribusiness,11600,33302,44902
B000013,N00008091,Spencer Bachus (R),2012,Communic/Electronics,14950,20000,34950
B000013,N00008091,Spencer Bachus (R),2012,Construction,62500,48500,111000
B000013,N00008091,Spencer Bachus (R),2012,Defense,0,18500,18500
B000013,N00008091,Spencer Bachus (R),2012,Energy/Nat Resource,16500,66000,82500
B000013,N00008091,Spencer Bachus (R),2012,Finance/Insur/RealEst,469745,891500,1361245
B000013,N00008091,Spencer Bachus (R),2012,Health,25350,31500,56850
B000013,N00008091,Spencer Bachus (R),2012,Lawyers & Lobbyists,104434,83304,187738
B000013,N00008091,Spencer Bachus (R),2012,Transportation,24500,75000,99500
B000013,N00008091,Spencer Bachus (R),2012,Misc Business,87130,99500,186630
B000013,N00008091,Spencer Bachus (R),2012,Labor,0,11500,11500
B000013,N00008091,Spencer Bachus (R),2012,Ideology/Single-Issue,12150,107000,119150
B000013,N00008091,Spencer Bachus (R),2012,Other,43700,1000,44700
C001048,N00009738,John Culberson (R),2012,Agribusiness,4900,18147,23047
C001048,N00009738,John Culberson (R),2012,Communic/Electronics,6500,28500,35000
C001048,N00009738,John Culberson (R),2012,Construction,24500,23000,47500
C001048,N00009738,John Culberson (R),2012,Defense,0,40500,40500
C001048,N00009738,John Culberson (R),2012,Energy/Nat Resource,40400,79500,119900
C001048,N00009738,John Culberson (R),2012,Finance/Insur/RealEst,104800,43000,147800
C001048,N00009738,John Culberson (R),2012,Health,27500,27000,54500
C001048,N00009738,John Culberson (R),2012,Lawyers & Lobbyists,34816,10500,45316
C001048,N00009738,John Culberson (R),2012,Transportation,11050,55000,66050
C001048,N00009738,John Culberson (R),2012,Misc Business,58805,33000,91805
C001048,N00009738,John Culberson (R),2012,Labor,0,7000,7000
C001048,N00009738,John Culberson (R),2012,Ideology/Single-Issue,500,3650,4150
C001048,N00009738,John Culberson (R),2012,Other,58050,2000,60050
C001047,N00009771,Shelley Moore Capito (R),2012,Agribusiness,12000,12500,24500
C001047,N00009771,Shelley Moore Capito (R),2012,Communic/Electronics,6850,21500,28350
C001047,N00009771,Shelley Moore Capito (R),2012,Construction,115900,41500,157400
C001047,N00009771,Shelley Moore Capito (R),2012,Defense,0,2000,2000
C001047,N00009771,Shelley Moore Capito (R),2012,Energy/Nat Resource,190987,120749,311736
C001047,N00009771,Shelley Moore Capito (R),2012,Finance/Insur/RealEst,138500,603850,742350
C001047,N00009771,Shelley Moore Capito (R),2012,Health,61000,87000,148000
C001047,N00009771,Shelley Moore Capito (R),2012,Lawyers & Lobbyists,126543,15000,141543
C001047,N00009771,Shelley Moore Capito (R),2012,Transportation,31450,113000,144450
C001047,N00009771,Shelley Moore Capito (R),2012,Misc Business,103140,75500,178640
C001047,N00009771,Shelley Moore Capito (R),2012,Labor,0,59500,59500
C001047,N00009771,Shelley Moore Capito (R),2012,Ideology/Single-Issue,16550,53000,69550
C001047,N00009771,Shelley Moore Capito (R),2012,Other,107250,1500,108750
B000287,N00009774,Xavier Becerra (D),2012,Agribusiness,3000,27000,30000
B000287,N00009774,Xavier Becerra (D),2012,Communic/Electronics,34900,114500,149400
B000287,N00009774,Xavier Becerra (D),2012,Construction,16835,10500,27335
B000287,N00009774,Xavier Becerra (D),2012,Defense,0,28000,28000
B000287,N00009774,Xavier Becerra (D),2012,Energy/Nat Resource,1000,31750,32750
B000287,N00009774,Xavier Becerra (D),2012,Finance/Insur/RealEst,162008,259000,421008
B000287,N00009774,Xavier Becerra (D),2012,Health,86722,354492,441214
B000287,N00009774,Xavier Becerra (D),2012,Lawyers & Lobbyists,88255,40785,129040
B000287,N00009774,Xavier Becerra (D),2012,Transportation,0,53000,53000
B000287,N00009774,Xavier Becerra (D),2012,Misc Business,85850,113000,198850
B000287,N00009774,Xavier Becerra (D),2012,Labor,0,170000,170000
B000287,N00009774,Xavier Becerra (D),2012,Ideology/Single-Issue,5100,18000,23100
B000287,N00009774,Xavier Becerra (D),2012,Other,20250,0,20250
A000360,N00009888,Lamar Alexander (R),2012,Agribusiness,94544,132477,227021
A000360,N00009888,Lamar Alexander (R),2012,Communic/Electronics,110999,83932,194931
A000360,N00009888,Lamar Alexander (R),2012,Construction,238950,91000,329950
A000360,N00009888,Lamar Alexander (R),2012,Defense,14650,73300,87950
A000360,N00009888,Lamar Alexander (R),2012,Energy/Nat Resource,77050,190500,267550
A000360,N00009888,Lamar Alexander (R),2012,Finance/Insur/RealEst,943054,231100,1174154
A000360,N00009888,Lamar Alexander (R),2012,Health,305061,282900,587961
A000360,N00009888,Lamar Alexander (R),2012,Lawyers & Lobbyists,410275,76750,487025
A000360,N00009888,Lamar Alexander (R),2012,Transportation,93300,123300,216600
A000360,N00009888,Lamar Alexander (R),2012,Misc Business,456766,255900,712666
A000360,N00009888,Lamar Alexander (R),2012,Labor,0,10500,10500
A000360,N00009888,Lamar Alexander (R),2012,Ideology/Single-Issue,33300,328550,361850
A000360,N00009888,Lamar Alexander (R),2012,Other,579382,25400,604782
C001049,N00012460,William L Clay Jr (D),2012,Agribusiness,750,11000,11750
C001049,N00012460,William L Clay Jr (D),2012,Communic/Electronics,2000,20000,22000
C001049,N00012460,William L Clay Jr (D),2012,Construction,10500,6000,16500
C001049,N00012460,William L Clay Jr (D),2012,Defense,0,17000,17000
C001049,N00012460,William L Clay Jr (D),2012,Energy/Nat Resource,2500,15000,17500
C001049,N00012460,William L Clay Jr (D),2012,Finance/Insur/RealEst,22950,134400,157350
C001049,N00012460,William L Clay Jr (D),2012,Health,8450,44000,52450
C001049,N00012460,William L Clay Jr (D),2012,Lawyers & Lobbyists,46480,23500,69980
C001049,N00012460,William L Clay Jr (D),2012,Transportation,1250,33000,34250
C001049,N00012460,William L Clay Jr (D),2012,Misc Business,29509,68042,97551
C001049,N00012460,William L Clay Jr (D),2012,Labor,0,149200,149200
C001049,N00012460,William L Clay Jr (D),2012,Ideology/Single-Issue,1250,43500,44750
C001049,N00012460,William L Clay Jr (D),2012,Other,34040,1000,35040
C000174,N00012508,Tom Carper (D),2012,Agribusiness,20885,71000,91885
C000174,N00012508,Tom Carper (D),2012,Communic/Electronics,68106,202384,270490
C000174,N00012508,Tom Carper (D),2012,Construction,22660,67750,90410
C000174,N00012508,Tom Carper (D),2012,Defense,2200,61000,63200
C000174,N00012508,Tom Carper (D),2012,Energy/Nat Resource,27790,159110,186900
C000174,N00012508,Tom Carper (D),2012,Finance/Insur/RealEst,458250,816690,1274940
C000174,N00012508,Tom Carper (D),2012,Health,113617,449020,562637
C000174,N00012508,Tom Carper (D),2012,Lawyers & Lobbyists,396254,141451,537705
C000174,N00012508,Tom Carper (D),2012,Transportation,13770,96850,110620
C000174,N00012508,Tom Carper (D),2012,Misc Business,184235,365940,550175
C000174,N00012508,Tom Carper (D),2012,Labor,0,164220,164220
C000174,N00012508,Tom Carper (D),2012,Ideology/Single-Issue,53900,237599,291499
C000174,N00012508,Tom Carper (D),2012,Other,186450,13500,199950
