bill_id,chamber,term,session,action,roll_number,url
HR1206-114,House,114,2,Passage of a Measure,160,http://clerk.house.gov/evs/2016/roll160.xml
HR1206-114,House,114,2,Motion to Commit/Recommit With Instructions Results,159,http://clerk.house.gov/evs/2016/roll159.xml
HR1210-114,House,114,1,Passage of a Measure,636,http://clerk.house.gov/evs/2015/roll636.xml
HR1210-114,House,114,1,Motion to Commit/Recommit With Instructions Results,635,http://clerk.house.gov/evs/2015/roll635.xml
HR1214-114,House,114,1,Final Passage Under Suspension of the Rules Results,495,http://clerk.house.gov/evs/2015/roll495.xml
HR1219-114,House,114,2,Final Passage Under Suspension of the Rules Results,611,http://clerk.house.gov/evs/2016/roll611.xml
HR1259-114,House,114,1,Final Passage Under Suspension of the Rules Results,145,http://clerk.house.gov/evs/2015/roll145.xml
HR1265-114,House,114,1,Final Passage Under Suspension of the Rules Results,146,http://clerk.house.gov/evs/2015/roll146.xml
HR1270-114,House,114,2,Passage of a Measure,351,http://clerk.house.gov/evs/2016/roll351.xml
HR1295-114,House,114,1,Vote on House Agreeing to the Senate Action,388,http://clerk.house.gov/evs/2015/roll388.xml
HR1295-114,Senate,114,1,CLOTURE MOTION,220,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00220
HR1295-114,House,114,1,Vote on House Agreeing to the Senate Action,345,http://clerk.house.gov/evs/2015/roll345.xml
HR1295-114,Senate,114,1,PASSED SENATE,178,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00178
HR1300-114,House,114,1,Final Passage Under Suspension of the Rules Results,485,http://clerk.house.gov/evs/2015/roll485.xml
HR1313-114,House,114,1,Final Passage Under Suspension of the Rules Results,241,http://clerk.house.gov/evs/2015/roll241.xml
HR1314-114,Senate,114,1,SENATE AGREED (FREE TEXT),294,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00294
HR1314-114,Senate,114,1,MOTION TO WAIVE (MEASURE),293,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00293
HR1314-114,Senate,114,1,CLOTURE MOTION,292,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00292
HR1314-114,House,114,1,Vote on House Agreeing to the Senate Action,579,http://clerk.house.gov/evs/2015/roll579.xml
HR1314-114,House,114,1,Preemptive Motion Results,362,http://clerk.house.gov/evs/2015/roll362.xml
HR1314-114,House,114,1,Preemptive Motion Results,361,http://clerk.house.gov/evs/2015/roll361.xml
HR1314-114,Senate,114,1,PASSED SENATE,193,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00193
HR1314-114,Senate,114,1,CLOTURE MOTION,192,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00192
HR1314-114,Senate,114,1,CLOTURE MOTION,180,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00180
HR1314-114,Senate,114,1,CLOTURE MOTION,176,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00176
HR1324-114,House,114,1,Final Passage Under Suspension of the Rules Results,175,http://clerk.house.gov/evs/2015/roll175.xml
HR1335-114,House,114,1,Passage of a Measure,267,http://clerk.house.gov/evs/2015/roll267.xml
HR1335-114,House,114,1,Motion to Commit/Recommit With Instructions Results,266,http://clerk.house.gov/evs/2015/roll266.xml
HR1338-114,House,114,1,Final Passage Under Suspension of the Rules Results,627,http://clerk.house.gov/evs/2015/roll627.xml
HR136-114,House,114,2,Final Passage Under Suspension of the Rules Results,103,http://clerk.house.gov/evs/2016/roll103.xml
HR1382-114,House,114,1,Final Passage Under Suspension of the Rules Results,242,http://clerk.house.gov/evs/2015/roll242.xml
HR1384-114,House,114,1,Final Passage Under Suspension of the Rules Results,628,http://clerk.house.gov/evs/2015/roll628.xml
HR1480-114,House,114,1,Final Passage Under Suspension of the Rules Results,147,http://clerk.house.gov/evs/2015/roll147.xml
HR1553-114,House,114,1,Final Passage Under Suspension of the Rules Results,534,http://clerk.house.gov/evs/2015/roll534.xml
HR1557-114,House,114,1,Final Passage Under Suspension of the Rules Results,448,http://clerk.house.gov/evs/2015/roll448.xml
HR1560-114,House,114,1,Passage of a Measure,170,http://clerk.house.gov/evs/2015/roll170.xml
HR1560-114,House,114,1,Motion to Commit/Recommit With Instructions Results,169,http://clerk.house.gov/evs/2015/roll169.xml
HR1562-114,House,114,1,Final Passage Under Suspension of the Rules Results,156,http://clerk.house.gov/evs/2015/roll156.xml
HR1563-114,House,114,1,Final Passage Under Suspension of the Rules Results,157,http://clerk.house.gov/evs/2015/roll157.xml
HR1567-114,House,114,2,Final Passage Under Suspension of the Rules Results,139,http://clerk.house.gov/evs/2016/roll139.xml
HR158-114,House,114,1,Final Passage Under Suspension of the Rules Results,679,http://clerk.house.gov/evs/2015/roll679.xml
HR1599-114,House,114,1,Passage of a Measure,462,http://clerk.house.gov/evs/2015/roll462.xml
HR160-114,House,114,1,Passage of a Measure,375,http://clerk.house.gov/evs/2015/roll375.xml
HR161-114,House,114,1,Passage of a Measure,41,http://clerk.house.gov/evs/2015/roll041.xml
HR161-114,House,114,1,Motion to Commit/Recommit With Instructions Results,40,http://clerk.house.gov/evs/2015/roll040.xml
HR1615-114,House,114,1,Final Passage Under Suspension of the Rules Results,387,http://clerk.house.gov/evs/2015/roll387.xml
HR1644-114,House,114,2,Passage of a Measure,42,http://clerk.house.gov/evs/2016/roll042.xml
HR1644-114,House,114,2,Motion to Commit/Recommit With Instructions Results,41,http://clerk.house.gov/evs/2016/roll041.xml
HR1656-114,House,114,1,Final Passage Under Suspension of the Rules Results,468,http://clerk.house.gov/evs/2015/roll468.xml
HR1675-114,House,114,2,Passage of a Measure,61,http://clerk.house.gov/evs/2016/roll061.xml
HR1675-114,House,114,2,Motion to Commit/Recommit With Instructions Results,60,http://clerk.house.gov/evs/2016/roll060.xml
HR1694-114,House,114,1,Final Passage Under Suspension of the Rules Results,631,http://clerk.house.gov/evs/2015/roll631.xml
HR1723-114,House,114,1,Final Passage Under Suspension of the Rules Results,437,http://clerk.house.gov/evs/2015/roll437.xml
HR1731-114,House,114,1,Passage of a Measure,173,http://clerk.house.gov/evs/2015/roll173.xml
HR1731-114,House,114,1,Motion to Commit/Recommit With Instructions Results,172,http://clerk.house.gov/evs/2015/roll172.xml
HR1732-114,House,114,1,Passage of a Measure,219,http://clerk.house.gov/evs/2015/roll219.xml
HR1732-114,House,114,1,Motion to Commit/Recommit With Instructions Results,218,http://clerk.house.gov/evs/2015/roll218.xml
HR1734-114,House,114,1,Passage of a Measure,458,http://clerk.house.gov/evs/2015/roll458.xml
HR1734-114,House,114,1,Motion to Commit/Recommit With Instructions Results,457,http://clerk.house.gov/evs/2015/roll457.xml
HR1735-114,Senate,114,1,CONFERENCE REPORT AGREED TO,277,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00277
HR1735-114,Senate,114,1,MOTION TO WAIVE (MEASURE),276,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00276
HR1735-114,Senate,114,1,CLOTURE MOTION,275,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00275
HR1735-114,House,114,1,Placeholder Text for H42510,532,http://clerk.house.gov/evs/2015/roll532.xml
HR1735-114,House,114,1,Placeholder Text for H42411,531,http://clerk.house.gov/evs/2015/roll531.xml
HR1735-114,Senate,114,1,MOTION TO INSTRUCT,230,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00230
HR1735-114,Senate,114,1,CLOTURE MOTION,229,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00229
HR1735-114,House,114,1,Vote on House Agreeing to the Senate Action,390,http://clerk.house.gov/evs/2015/roll390.xml
HR1735-114,Senate,114,1,PASSED SENATE,215,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00215
HR1735-114,Senate,114,1,CLOTURE MOTION,214,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00214
HR1735-114,House,114,1,Passage of a Measure,239,http://clerk.house.gov/evs/2015/roll239.xml
HR1735-114,House,114,1,Motion to Commit/Recommit With Instructions Results,238,http://clerk.house.gov/evs/2015/roll238.xml
HR1737-114,House,114,1,Passage of a Measure,637,http://clerk.house.gov/evs/2015/roll637.xml
HR1806-114,House,114,1,Passage of a Measure,258,http://clerk.house.gov/evs/2015/roll258.xml
HR1815-114,House,114,2,Final Passage Under Suspension of the Rules Results,272,http://clerk.house.gov/evs/2016/roll272.xml
HR1818-114,House,114,2,Final Passage Under Suspension of the Rules Results,188,http://clerk.house.gov/evs/2016/roll188.xml
HR1839-114,House,114,1,Final Passage Under Suspension of the Rules Results,535,http://clerk.house.gov/evs/2015/roll535.xml
HR185-114,House,114,1,Passage of a Measure,28,http://clerk.house.gov/evs/2015/roll028.xml
HR185-114,House,114,1,Motion to Commit/Recommit With Instructions Results,27,http://clerk.house.gov/evs/2015/roll027.xml
HR1853-114,House,114,1,Final Passage Under Suspension of the Rules Results,582,http://clerk.house.gov/evs/2015/roll582.xml
HR1927-114,House,114,2,Passage of a Measure,33,http://clerk.house.gov/evs/2016/roll033.xml
HR1927-114,House,114,2,Motion to Commit/Recommit With Instructions Results,32,http://clerk.house.gov/evs/2016/roll032.xml
HR1937-114,House,114,1,Passage of a Measure,565,http://clerk.house.gov/evs/2015/roll565.xml
HR1937-114,House,114,1,Motion to Commit/Recommit With Instructions Results,564,http://clerk.house.gov/evs/2015/roll564.xml
HR1949-114,House,114,1,Final Passage Under Suspension of the Rules Results,496,http://clerk.house.gov/evs/2015/roll496.xml
HR1994-114,House,114,1,Passage of a Measure,489,http://clerk.house.gov/evs/2015/roll489.xml
HR1994-114,House,114,1,Motion to Commit/Recommit With Instructions Results,488,http://clerk.house.gov/evs/2015/roll488.xml
HR2-114,Senate,114,1,PASSED SENATE,144,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00144
HR2-114,Senate,114,1,MOTION TO WAIVE (MEASURE),143,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00143
HR2-114,House,114,1,Passage of a Measure,144,http://clerk.house.gov/evs/2015/roll144.xml
HR2017-114,House,114,2,Passage of a Measure,81,http://clerk.house.gov/evs/2016/roll081.xml
HR2028-114,Senate,114,2,SENATE AGREED (FREE TEXT),161,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00161
HR2028-114,Senate,114,2,CLOTURE MOTION,160,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00160
HR2028-114,House,114,2,Vote on House Agreeing to the Senate Action,620,http://clerk.house.gov/evs/2016/roll620.xml
HR2028-114,Senate,114,2,PASSED SENATE,71,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=2&vote=00071
HR2028-114,Senate,114,1,CLOTURE MOTION,278,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00278
HR2028-114,House,114,1,Passage of a Measure,215,http://clerk.house.gov/evs/2015/roll215.xml
HR2028-114,House,114,1,Motion to Commit/Recommit With Instructions Results,214,http://clerk.house.gov/evs/2015/roll214.xml
HR2029-114,Senate,114,1,SENATE AGREED (FREE TEXT),339,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00339
HR2029-114,Senate,114,1,MOTION TO WAIVE (MEASURE),338,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00338
HR2029-114,Senate,114,1,MOTION TO TABLE REJECTED,337,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00337
HR2029-114,Senate,114,1,CLOTURE MOTION,336,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00336
HR2029-114,House,114,1,Vote on House Agreeing to the Senate Action,705,http://clerk.house.gov/evs/2015/roll705.xml
HR2029-114,House,114,1,Vote on House Agreeing to the Senate Action,703,http://clerk.house.gov/evs/2015/roll703.xml
HR2029-114,Senate,114,1,PASSED SENATE,302,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00302
HR2029-114,Senate,114,1,MOTION TO CONSIDER,299,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00299
HR2029-114,Senate,114,1,CLOTURE MOTION,273,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00273
HR2029-114,House,114,1,Passage of a Measure,193,http://clerk.house.gov/evs/2015/roll193.xml
HR2029-114,House,114,1,Motion to Commit/Recommit With Instructions Results,192,http://clerk.house.gov/evs/2015/roll192.xml
HR2029-114,House,114,1,Placeholder Text for H32351,178,http://clerk.house.gov/evs/2015/roll178.xml
HR203-114,Senate,114,1,PASSED SENATE,50,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00050
HR203-114,House,114,1,Final Passage Under Suspension of the Rules Results,17,http://clerk.house.gov/evs/2015/roll017.xml
HR2042-114,House,114,1,Passage of a Measure,384,http://clerk.house.gov/evs/2015/roll384.xml
HR2048-114,Senate,114,1,PASSED SENATE,201,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00201
HR2048-114,Senate,114,1,CLOTURE MOTION,197,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00197
HR2048-114,Senate,114,1,CLOTURE MOTION,196,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00196
HR2048-114,Senate,114,1,CLOTURE MOTION,194,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00194
HR2048-114,House,114,1,Passage of a Measure,224,http://clerk.house.gov/evs/2015/roll224.xml
HR2081-114,House,114,2,Final Passage Under Suspension of the Rules Results,116,http://clerk.house.gov/evs/2016/roll116.xml
HR212-114,House,114,1,Final Passage Under Suspension of the Rules Results,84,http://clerk.house.gov/evs/2015/roll084.xml
HR2130-114,House,114,1,Passage of a Measure,686,http://clerk.house.gov/evs/2015/roll686.xml
HR2130-114,House,114,1,Placeholder Text for H36810,685,http://clerk.house.gov/evs/2015/roll685.xml
HR2146-114,Senate,114,1,SENATE AGREED (FREE TEXT),219,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00219
HR2146-114,Senate,114,1,CLOTURE MOTION,218,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00218
HR2146-114,House,114,1,Vote on House Agreeing to the Senate Action,374,http://clerk.house.gov/evs/2015/roll374.xml
HR2146-114,House,114,1,Final Passage Under Suspension of the Rules Results,220,http://clerk.house.gov/evs/2015/roll220.xml
HR216-114,House,114,1,Final Passage Under Suspension of the Rules Results,134,http://clerk.house.gov/evs/2015/roll134.xml
HR2187-114,House,114,2,Final Passage Under Suspension of the Rules Results,46,http://clerk.house.gov/evs/2016/roll046.xml
HR22-114,Senate,114,1,FREE TEXT,331,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00331
HR22-114,Senate,114,1,FREE TEXT,330,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00330
HR22-114,House,114,1,Placeholder Text for H42510,673,http://clerk.house.gov/evs/2015/roll673.xml
HR22-114,Senate,114,1,MOTION TO INSTRUCT,304,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00304
HR22-114,Senate,114,1,CLOTURE MOTION,303,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00303
HR22-114,House,114,1,Vote on House Agreeing to the Senate Action,624,http://clerk.house.gov/evs/2015/roll624.xml
HR22-114,House,114,1,Free Form Motions Results,623,http://clerk.house.gov/evs/2015/roll623.xml
HR22-114,Senate,114,1,PASSED SENATE,260,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00260
HR22-114,Senate,114,1,CLOTURE MOTION,259,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00259
HR22-114,Senate,114,1,MOTION TO CONSIDER,252,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00252
HR22-114,Senate,114,1,CLOTURE MOTION,251,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00251
HR22-114,Senate,114,1,CLOTURE MOTION,250,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=114&session=1&vote=00250
HR22-114,House,114,1,Final Passage Under Suspension of the Rules Results,7,http://clerk.house.gov/evs/2015/roll007.xml
HR2200-114,House,114,1,Final Passage Under Suspension of the Rules Results,389,http://clerk.house.gov/evs/2015/roll389.xml
HR2250-114,House,114,1,Passage of a Measure,247,http://clerk.house.gov/evs/2015/roll247.xml
HR2256-114,House,114,1,Final Passage Under Suspension of the Rules Results,449,http://clerk.house.gov/evs/2015/roll449.xml
HR2262-114,House,114,1,Passage of a Measure,262,http://clerk.house.gov/evs/2015/roll262.xml
HR2270-114,House,114,1,Final Passage Under Suspension of the Rules Results,645,http://clerk.house.gov/evs/2015/roll645.xml
